UUID,CONSUMIBLES,CONSUMO,CONSUMO ,CONSUMO  DE ALIMENTOS,CONSUMO ***,CONSUMO ALIMENTOS,"CONSUMO ALIMENTOS Y BEBIDAS STARBUCKS APTO DE MTY, CHK 1896, 11-07-2014",CONSUMO BEBIDAS,CONSUMO CAFETERIA,CONSUMO DE ALIMENTO,CONSUMO DE ALIMENTOS
46EB929D-109E-4594-AC9F-DCBBF06F943E,0,0,0,0,0,0,0,0,0,0,0
46F77B01-7024-46E5-88AD-43A26830B130,0,0,0,0,0,0,0,0,0,0,0
46ac03cb-5688-46dc-bc3a-2498f1db709a,0,0,0,0,0,0,0,0,0,0,0
4701ca14-5103-4273-addf-ae7fec36c3e9,0,0,0,0,0,0,0,0,0,0,0
470C91F5-AC92-42F0-B9C4-1EB6E53B6CDE,0,1,0,0,0,0,0,0,0,0,0
471183e0-5c49-4cd7-bea2-91efefbcf33e,0,0,0,0,0,0,0,0,0,0,0
471E2CF0-BA87-473F-9BD5-95434CDB00A1,0,0,0,0,0,0,0,0,0,0,0
47376C29-7F5F-4448-9298-128AD034B890,0,0,0,0,0,0,0,0,0,0,1
4747601A-FE3C-461D-BD51-50925AC8DCDD,0,0,0,0,0,0,0,0,0,0,0
474898C4-0A92-4EEF-B695-CC2EA3AE2E3F,0,0,0,0,0,0,0,0,0,0,0
475E6677-E999-475E-A225-1CF8D2BF5329,0,0,0,0,0,0,0,0,0,0,0
476158DB-EC8E-423B-9591-2D9E2085083A,0,0,0,0,0,0,0,0,0,0,0
4766BEB7-05BE-4FB8-AFB7-96D02BF10534,0,0,0,0,0,0,0,0,0,0,0
477311b6-6f79-4dd3-9ad4-f7c66cf3bd7e,0,1,0,0,0,0,0,0,0,0,0
4785E06B-A1E8-4E4C-B9E4-793B111BA4F5,0,0,0,0,0,0,0,0,0,0,0
479FB412-E890-4328-ADD2-2061D320A952,0,1,0,0,0,0,0,0,0,0,0
47AE9B24-6777-446A-89C8-3458796A611C,0,0,0,0,0,0,0,0,0,0,0
47E036C0-6AC1-4B0E-AAC9-8DB7090BC444,0,1,0,0,0,0,0,0,0,0,0
47E4C4E8-235E-41DD-8D68-43650A5056C0,0,0,0,0,0,0,0,0,0,0,1
47F224FE-5C7F-4290-8E1C-9854317893F3,0,0,0,0,0,0,0,0,0,0,0
47c91dba-659d-4e6d-8ae8-c473e3f7d92e,0,1,0,0,0,0,0,0,0,0,0
480CBC32-61C7-4800-BB49-056F8DB5CAE1,0,0,0,0,0,0,0,0,0,0,0
4817271B-19A7-4292-B458-3DFB58CE6AB5,0,1,0,0,0,0,0,0,0,0,0
483B7EF0-5558-4306-B342-B58B1EAF48E4,0,0,0,0,0,0,0,0,0,0,0
48595fff-9ed0-427a-91fc-7e69a4d608e9,0,0,0,0,0,1,0,0,0,0,0
486d35e8-d815-4223-8074-ea2726e0900c,0,0,0,0,0,0,0,0,0,0,0
48701E3F-1753-49A3-B48C-F53952BC06C7,0,0,0,0,0,0,0,0,0,0,0
4876C55F-5607-4ABA-8D9E-2570809BA84E,0,0,0,0,0,0,0,0,0,0,0
488E298B-A8F5-4CD7-B89B-55F8BDD252EB,0,0,0,0,0,0,0,0,0,0,0
4896C065-8D28-413C-9BD5-04C908F30BB8,0,0,0,0,0,0,0,0,0,0,1
48A4D767-4144-40D5-8E0A-365350D6C9ED,0,0,0,0,0,0,0,0,0,0,0
48DD3803-6D93-4AA5-AAC0-C480D0050E1F,0,1,0,0,0,0,0,0,0,0,0
48EB2F7C-8C88-4216-BC03-DC60C5136E7D,0,0,0,0,0,0,0,0,0,0,0
48ED3BC1-B291-4F0B-ACB4-00943B580412,0,0,0,0,0,0,0,0,0,0,0
48d18d26-30fd-434e-a905-bf97854543e0,0,0,0,0,0,0,0,0,0,0,0
48d45d52-56aa-4b18-be98-ed8070f00214,0,0,0,0,0,0,0,0,0,0,0
49009E79-30D9-407E-BE86-4228784F3A1A,0,0,0,0,0,0,0,0,0,0,0
4901B578-D905-4642-B50E-57C9B13FCFF4,0,0,0,0,0,0,0,0,0,0,0
4916b0a0-5d99-43ad-8365-26d5a98c73fb,0,0,0,0,0,0,0,0,0,0,0
4924E710-87DE-4B12-A3E4-DD911891B7C3,0,1,0,0,0,0,0,0,0,0,0
493306ED-C7C5-4BE9-B70A-357426CD7ADD,0,1,0,0,0,0,0,0,0,0,0
49577423-BAFA-4D4F-A50F-83C80FF24729,0,0,0,0,0,0,0,0,0,0,0
4958CCE3-CF78-41AC-84D6-04FAD077E423,0,0,0,0,0,0,0,0,0,0,0
497a1165-54b1-405e-ad1b-65282130a782,0,0,0,0,0,0,0,0,0,0,0
498BD660-4C1A-4F78-B2BC-6646BDDD1417,0,1,0,0,0,0,0,0,0,0,0
498E15E6-9509-4A3C-BCAA-EE7387117C62,0,0,0,0,0,0,0,0,0,0,0
49926380-e755-4d2a-bb88-c5b1532df3b6,0,0,0,0,0,0,0,0,0,0,0
49B43DE5-2816-415F-B980-7DE744BA500A,0,0,0,0,0,0,0,0,0,0,0
49C1E6F4-75EC-478F-B250-12AB5BA3E0E4,0,0,0,0,0,0,0,0,0,0,0
49C956F0-3836-4E34-BE07-D1E50C036ECF,0,0,0,0,0,0,0,0,0,0,0
49CA8E44-7E7E-4A05-8B61-1274D1826673,0,0,0,0,0,0,0,0,0,0,0
49E3592E-B34A-4498-BD48-93387A22B2C5,0,0,0,0,0,0,0,0,0,0,0
49E566DB-CD78-4F8C-93E9-FDB1B8E23B38,0,0,0,0,0,0,0,0,0,0,0
49ef04c9-2a4c-4a4d-9b22-1c72d198725f,0,0,0,0,0,0,0,0,0,0,0
49fa261c-2dbd-440c-ad75-0d9e14bca378,0,0,0,0,0,0,0,0,0,0,0
4A019E2B-90A0-49A5-9F5F-2C2DCFAEEEC7,0,1,0,0,0,0,0,0,0,0,0
4A036021-95E8-48E8-9C26-9EC5E199F48D,0,0,0,0,0,0,0,0,0,0,0
4A0E198D-0E71-420A-83BE-E85F2FD7FB65,0,1,0,0,0,0,0,0,0,0,0
4A45F4FA-8CDF-4DAA-8EE9-0B1EDE752861,0,0,0,0,0,0,0,0,0,0,1
4A4A6236-D9A9-4A9C-8261-B8D7CDE7136E,0,1,0,0,0,0,0,0,0,0,0
4A61F3E7-1B8A-4349-A60F-A0A624218325,0,0,0,0,0,0,0,0,0,0,0
4A8E1EF0-B5AE-43FC-9FFF-F009C47E2297,0,0,0,0,0,0,0,0,0,0,0
4AA4A6A6-AA31-492D-A011-BAE067F2831D,0,0,0,0,0,0,0,0,0,0,0
4AD52960-7C86-48C9-AD0C-0686485B2670,0,1,0,0,0,0,0,0,0,0,0
4AED3732-A8B9-E341-8D6E-D923CDD54279,0,0,0,0,0,0,0,0,0,0,0
4AFF5ED2-F207-4A2D-B250-4292F75FC8CE,0,0,0,0,0,0,0,0,0,0,0
4B0E2987-674E-4C5D-A5F5-3DF4384681B8,0,0,0,0,0,0,0,0,0,0,0
4B25DC83-92E2-4FC7-9BAA-B51DEA0B3A32,0,0,0,0,0,0,0,0,0,0,0
4B3C95BD-C06C-4F06-A41E-FDB4871F1EF5,0,0,0,0,0,0,0,0,0,0,0
4B49C62C-CB2B-47F7-8BE7-6E084DAC8EAE,0,0,0,0,0,0,0,0,0,0,0
4B518530-B468-4742-AB13-F3E7F87A03D9,0,0,0,0,0,0,0,0,0,0,0
4B76CB6D-0FAB-4D47-A630-58CD43F86779,0,1,0,0,0,0,0,0,0,0,0
4B882D22-1129-49BC-9B41-BB281F16C61C,0,1,0,0,0,0,0,0,0,0,0
4B91BD64-D62D-48F3-9323-BAE33A2D3DE0,0,0,0,0,0,0,0,0,0,0,0
4B98D0A3-409B-4DFF-8B3F-32D6DE5EFEA4,0,0,0,0,0,0,0,0,0,0,0
4B9EB68B-13CB-4F2A-AE3D-38D93B15F528,0,0,0,0,0,0,0,0,0,0,0
4BA6DB0C-5989-4815-8354-57829BB92D2B,0,0,0,0,0,0,0,0,0,0,0
4BA7E8E8-59C2-4D98-BFFA-8E507D4E7124,0,1,0,0,0,0,0,0,0,0,0
4BB1E494-9155-4432-AA22-376090F4FD3E,0,0,0,0,0,0,0,0,0,0,1
4BB2850C-DD5A-4170-9D5B-DC552E78EBF5,0,0,0,0,0,0,0,0,0,0,0
4BEEC6A4-E2F0-415F-96B9-6F86AD07BECA,0,0,0,0,0,0,0,0,0,0,0
4BF277C7-C3D8-4938-9E84-4CDB0D7082E6,0,1,0,0,0,0,0,0,0,0,0
4C3CDF37-F7CB-E341-8D43-8DC6021702DB,0,0,0,0,0,0,0,0,0,0,0
4C42B8B7-22F4-E341-8D35-D0823BEF1B3F,0,0,0,0,0,0,0,0,0,0,0
4C5347D2-E5A5-4E66-B9F0-17E4EE2AFA95,0,0,0,0,0,0,0,0,0,0,1
4C5D75F0-43E5-4729-863A-22C0E6DA78F4,0,0,0,0,0,0,0,0,0,0,0
4C6CBF94-E432-4B6D-BEE7-08C8C19C1DF4,0,0,0,0,0,0,0,0,0,0,0
4C90DE72-B178-4B57-846A-8694E4BE5F8D,0,1,0,0,0,0,0,0,0,0,0
4C961B28-4DE7-4A26-89D5-5BB1086728BA,0,0,0,0,0,0,0,0,0,0,0
4CA35B14-9A4E-44C1-A3B5-7663E0107AB3,0,0,0,0,0,0,0,0,0,0,0
4CA8D0A7-B9BD-C748-8DEF-BA5F761F3369,0,0,0,0,0,0,0,0,0,0,0
4CBF35C7-680E-405B-AB62-D1FB21FD8C5B,0,0,0,0,0,0,0,0,0,0,0
4CE371E0-8D9F-4F9B-8CF0-6236095832D0,0,0,0,0,0,0,0,0,0,0,0
4CE6926A-5B30-4AB1-A25F-66CC97E5039B,0,0,0,0,0,0,0,0,0,0,0
4D11A3D1-1F44-4848-A543-CF75D907E1CA,0,0,0,0,0,0,0,0,0,0,0
4D19F22D-B58F-4ED9-8A6E-2D7864D99430,0,1,0,0,0,0,0,0,0,0,0
4D3F3204-3699-42DE-A97B-8D0F990B54A5,0,0,0,0,0,0,0,0,0,0,0
4D487FFE-EFC0-43E1-A47F-8BD32CBD86C8,0,1,0,0,0,0,0,0,0,0,0
4D5EEE4E-2C5D-40D3-99D4-B327BCC0E19F,0,0,0,0,0,0,0,0,0,0,0
4D74A873-9BCB-4243-ADB4-C558421B52D2,0,0,0,0,0,0,0,0,0,0,0
4D84DFE4-5FF9-4F51-885D-64D5D5B2ACC1,0,0,0,0,0,0,0,0,0,0,0
4D90A2B1-8BD8-4DDA-A4C7-59D92074ED79,0,0,0,0,0,0,0,0,0,0,0
4DADBC81-58AA-5D49-8512-3B566B3A6F24,0,0,0,0,0,0,0,0,0,0,0
4DE2276F-669B-41E6-A1EC-576C66C4669D,0,0,0,0,0,0,0,0,0,0,0
4DF32765-A031-442B-8638-183DFA60D0B8,0,0,0,0,0,0,0,0,0,0,0
4E0CBA9C-1A02-45A8-9758-C64625E55857,0,0,0,0,0,0,0,0,0,0,1
4E22864B-236E-450E-BD5F-F2811BBBB071,0,1,0,0,0,0,0,0,0,0,0
4E67A087-B4FF-465C-8E54-BACA56477662,0,0,0,0,0,0,0,0,0,0,0
4EBE3350-B519-4703-BF56-BBAC72A00745,0,1,0,0,0,0,0,0,0,0,0
4EF2F182-547D-4612-A843-A838C3BC37C8,0,0,0,0,0,0,0,0,0,0,0
4F035216-D29F-4AFF-94DD-22A341574F40,0,0,0,0,0,0,0,0,0,0,0
4F117172-CC74-4E30-BD85-E8768149E595,0,1,0,0,0,0,0,0,0,0,0
4F25B7B5-9BC1-4782-8281-0D40EAB42737,0,1,0,0,0,0,0,0,0,0,0
4F67BEE3-296E-4444-900C-B3D93935E69B,0,0,0,0,0,0,0,0,0,0,0
4F71B91B-3AB9-48AD-9316-915F1AC88038,0,1,0,0,0,0,0,0,0,0,0
4F753033-3942-4303-A7FD-9B3BDE96F745,0,0,0,0,0,0,0,0,0,0,0
4F7780B1-AD88-4B3E-8583-07F1544E3C81,0,0,0,0,0,0,0,0,0,0,0
4F8F99D6-5F1C-406E-AAB7-0C4DCCE43D46,0,0,0,0,0,0,0,0,0,0,0
4F98E069-950C-4983-A105-001F081F5215,0,0,0,0,0,0,0,0,0,0,0
4FA5C18D-B883-4146-8B94-ADEB5841D192,0,0,0,0,0,0,0,0,0,0,0
4FACF60D-34D5-4A6C-BA4B-4482F0E4C5C6,0,0,0,0,0,0,0,0,0,0,0
4FAECB9B-1E54-4E93-8DDF-7A4E54E9FC70,0,0,0,0,0,0,0,0,0,0,0
4FB8ED32-4AE4-47CD-A4FC-80BD183F2390,0,0,0,0,0,0,0,0,0,0,0
4FBD4221-A355-4811-9C76-ED52A781E9A2,0,0,0,0,0,0,0,0,0,0,0
4FC22CDF-8FE5-4D49-8E49-B2503638E56C,0,0,0,0,0,0,0,0,0,0,0
4FCF93CD-4056-459A-8B91-1D89AA980AA3,0,1,0,0,0,0,0,0,0,0,0
4FE74A27-D6F6-41C0-A3BA-8E1A047832BC,0,1,0,0,0,0,0,0,0,0,0
4FED1CC0-8198-43F9-ADF5-8A547D8E5B1B,0,0,0,0,0,0,0,0,0,0,0
4FFC05E7-A877-4A98-BEB3-E0BC894C68A1,0,0,0,0,0,0,0,0,0,0,0
4a067d07-60b9-4e4f-ac55-784a3d051e96,0,0,0,0,0,0,0,0,0,0,0
4a1ee90d-cdd6-41ab-9360-b488eb9f1d4c,0,0,0,0,0,0,0,0,0,0,0
4a2a2e5b-97d9-4ab6-8172-4b48b67e8184,0,0,0,0,0,0,0,0,0,0,0
4a2dd3fe-002e-48fa-981a-c253d8319a12,0,0,0,0,0,0,0,0,0,0,0
4aad6770-4ca7-4830-8219-6f4a7feff2b3,0,0,0,0,0,0,0,0,0,0,0
4abab24b-c797-4ba6-b218-c9f6d289e3ed,0,1,0,0,0,0,0,0,0,0,0
4ae9a2c9-9b9f-4fcb-8cff-dffb03c6ad96,0,0,0,0,0,0,0,0,0,0,0
4b2cc5b5-7cf7-4fa8-9400-4826e6c9f7f0,0,0,0,0,0,0,0,0,0,0,0
4b5b0822-d8a7-4e73-ae9a-fd7608a508fe,0,0,0,0,0,0,0,0,0,0,0
4c6f5714-e7e2-4a3a-893f-5c6067dcb9a6,0,1,0,0,0,0,0,0,0,0,0
4d1d4554-f701-45f0-976a-04b11e7ac7cb,0,0,0,0,0,0,0,0,0,0,0
4d2e5e1a-f0a1-4785-82af-f4f4e29330fe,0,0,0,0,0,0,0,0,0,0,0
4d4b00e1-0874-43c6-bcb1-cf3ce1f7fa59,0,1,0,0,0,0,0,0,0,0,0
4ddb78e6-0b9c-4922-862a-be3ae6e2dd06,0,0,0,0,0,0,0,0,0,0,0
4de191ba-992f-482e-99aa-7ddd93279c20,0,0,0,0,0,0,0,0,0,0,1
4df1a76c-de1d-4d6e-b536-33b8d75f7a47,0,0,0,0,0,0,0,0,0,0,0
4dfa7dd0-dc22-4f7e-ad2b-a9df8d5c0af7,0,1,0,0,0,0,0,0,0,0,0
4e03e739-14bf-4556-87d2-f70df5011e39,0,1,0,0,0,0,0,0,0,0,0
4e0a242f-4beb-4726-88d2-25155ddc62dd,0,0,0,0,0,0,0,0,0,0,0
4ec4a8e8-79f1-4be1-8c42-64c911faf6e9,0,0,0,0,0,0,0,0,0,0,0
4ee5eaae-e722-45bb-b09a-afc134b2e3ff,0,0,0,0,0,0,0,0,0,0,0
4f9082db-d927-484c-bf08-8d52ff76833b,0,0,0,0,0,0,0,0,0,0,0
500C0F53-73B9-48BE-CE4E-795B835144E8,0,0,0,0,0,0,0,0,0,0,0
501F3EC5-565F-4D3B-BF38-EB3CADB6DA38,0,0,0,0,0,0,0,0,0,0,0
5020E230-DCA1-4CC6-BB70-3171A26C7F2B,0,0,0,0,0,0,0,0,0,0,0
5033284F-0AB8-4138-AB28-C683B883207D,0,0,0,0,0,0,0,0,0,0,0
50463F71-14CC-47D4-BA50-D9FFCEA22C70,0,0,0,0,0,0,0,0,0,0,0
504A4549-AF1A-4EDF-A223-297BC1DA50D1,0,0,0,0,0,0,0,0,0,0,0
50531782-7916-41C2-9BCB-E8B5EA98D203,0,0,0,0,0,0,0,0,0,0,0
50619D88-35F3-443B-AB03-9A8F45752998,0,0,0,0,0,0,0,0,0,0,0
506B858F-D7D0-4C9E-B921-C4DD1F752286,0,1,0,0,0,0,0,0,0,0,0
50819913-CB20-4A5C-B65F-93998443F562,0,0,0,0,0,0,0,0,0,0,0
509e2466-a29e-4232-9347-089e96822738,0,0,0,0,0,0,0,0,0,0,0
50A6C31C-C45A-4E05-AD1F-DA9C5CF0AB78,0,1,0,0,0,0,0,0,0,0,0
50F2D50D-4742-4BD7-A01C-562738F0DCC1,0,0,0,0,0,0,0,0,0,0,0
50cb5926-c465-4660-8907-e3495a7fb584,0,1,0,0,0,0,0,0,0,0,0
50e6a5a6-39d8-4848-8ce1-0c3c4437f3ed,0,0,0,0,0,0,0,0,0,0,0
5106ddf3-e36b-4e41-bc5d-cc05a2af93d9,0,0,0,0,0,0,0,0,0,0,0
51221FFF-D0EB-4046-9197-66618C3E317D,0,0,0,0,0,0,0,0,0,0,1
512ada75-1a65-46cc-bb8d-3a3152762a41,0,0,0,0,0,0,0,0,0,0,0
51360B8D-1A9D-4010-AD09-A495FEEE250D,0,1,0,0,0,0,0,0,0,0,0
51373F28-F5F3-4950-BB94-44511E7F359C,0,0,0,0,0,0,0,0,0,0,0
5142BCC6-9D80-491A-A8E2-51314E046853,0,0,0,0,0,0,0,0,0,0,0
5151340c-7d19-47cf-97ff-c044b28e3664,0,0,0,0,0,0,0,0,0,0,1
515152b0-054d-4503-bc20-818332ce2dff,0,0,0,0,0,0,0,0,0,0,0
51552d59-1244-4eee-bf92-3f1beffa0741,0,0,0,0,0,0,0,0,0,0,0
515996A4-D808-423F-A53A-3CA3DAF69199,0,0,0,0,0,0,0,0,0,0,0
515cc09e-dd5f-4400-b3a9-69622ec0f95d,0,0,0,0,0,0,0,0,0,0,0
517314E7-D9E9-43FF-9AC5-9B8AC1175CA2,0,1,0,0,0,0,0,0,0,0,0
5174A354-A6C1-4B7D-AD46-BD332EC25A5F,0,0,0,0,0,0,0,0,0,0,0
5198C1A1-F7B0-4560-B5C7-107B00E52B86,0,1,0,0,0,0,0,0,0,0,0
51A21699-4C18-43BE-AA46-4B8DC6100E22,0,0,0,0,0,0,0,0,0,0,0
51C32D00-7241-4ED6-B945-7AF78E805CFC,0,0,0,0,0,0,0,0,0,0,0
51C6C419-FB2D-4B96-BE9C-E66799C15AAB,0,0,0,0,0,0,0,0,0,0,0
51CF5AD0-673A-453A-9E1B-E69C0214DA4F,0,0,0,0,0,0,0,0,0,0,0
51D09991-2EDD-4EA5-8AED-F3190051DC79,0,0,0,0,0,0,0,0,0,0,0
51D738C2-691D-453D-B4C3-80BB6336E892,0,0,0,0,0,0,0,0,0,0,0
51FFC3D7-6767-4807-9EA9-F0E0EBDFBB64,0,1,0,0,0,0,0,0,0,0,0
51cc1756-58b0-489d-abb1-e97f92a531f0,0,1,0,0,0,0,0,0,0,0,0
51d3b2e2-ca95-438b-971c-7e9409ae4dd3,0,0,0,0,0,0,0,0,0,0,0
51d5f266-65cd-4c4c-8af6-fc10c4229c32,0,0,0,0,0,1,0,0,0,0,0
51dbb4f8-7122-45f3-a147-8f38c329bdb4,0,0,0,0,0,0,0,0,0,0,0
52289186-5A63-401D-89E7-C60C3C0B058C,0,0,0,0,0,0,0,0,0,0,0
5234f2a6-f64d-4326-bc5e-2ea7c503f645,0,0,0,0,0,0,0,0,0,0,0
52487910-48eb-4867-83d7-ca7b7f593347,0,0,0,0,0,0,0,0,0,0,0
52587A69-0968-4856-8460-33434087643F,0,0,0,0,0,0,0,0,0,0,0
5262BE9A-4593-4341-AED7-1DF01CF16225,0,1,0,0,0,0,0,0,0,0,0
526A2C2A-6045-4EA4-A048-52E9BDBDA55F,0,0,0,0,0,0,0,0,0,0,0
5274a791-9e26-44cd-bc6c-f06f27510798,0,0,0,0,0,0,0,0,0,0,0
528E1C25-438C-49CD-97AF-2BF791D5A103,0,1,0,0,0,0,0,0,0,0,0
52A38930-3D0A-46F7-B8AF-1810BEC8DF10,0,0,0,0,0,0,0,0,0,0,0
52AC9689-EFE4-4639-9BD1-6458D2272B1E,0,0,0,0,0,0,0,0,0,0,0
52B11D32-9F82-46B4-97E4-D3F99B12A3EF,0,0,0,0,0,0,0,0,0,0,0
52D1D153-2436-451A-A2C8-06F9954073DB,0,0,0,0,0,0,0,0,0,0,0
52D3BBB6-3319-4B6E-B177-60115F9B8740,0,1,0,0,0,0,0,0,0,0,0
52D59876-DF7D-4378-85BC-C8213C1CE72A,0,0,0,0,0,0,0,0,0,0,0
52EA3571-A1CD-48B4-81B5-14CD4C512E7A,0,1,0,0,0,0,0,0,0,0,0
531106a7-df85-4362-9267-ffa441137cdb,0,0,0,0,0,0,0,0,0,0,0
53477324-49C7-4FB1-8B9C-9944A1F6DCD8,0,0,0,0,0,0,0,0,0,0,0
535273D2-7051-4E76-9C1D-901BA6FA333D,0,0,0,0,0,0,0,0,0,0,0
5359fcdf-f194-4d0d-a697-32b46b6a123e,0,0,0,0,0,0,0,0,0,0,1
53696B6C-DF07-4E19-8D85-79E773E06942,0,0,0,0,0,0,0,0,0,0,0
53796735-2DE7-40CB-808F-E42BB98E7224,0,0,0,0,0,0,0,0,0,0,0
537bf349-b32c-4557-ab44-8a7e4d077142,0,0,0,0,0,0,0,0,0,0,1
5380e2bd-ab9c-4e50-9559-526fc438601f,0,0,0,0,0,0,0,0,0,0,0
5396c655-ac84-4fc8-809e-e38d7a0ec85d,0,0,0,0,0,0,0,0,0,0,0
53c56424-be9f-4c4e-ae0d-003c70d9ef66,0,0,0,0,0,0,0,0,0,0,0
53cfcc95-21ee-4d8a-a42a-81c4ddfb5c1d,0,0,0,0,0,0,0,0,0,0,0
53f198c6-6f43-4eab-bd24-9d74f60f33f2,0,0,0,0,0,0,0,0,0,0,1
5406742A-85B4-4C68-8CB1-32713730A61E,0,1,0,0,0,0,0,0,0,0,0
54076734-B45A-41BD-B948-8D16A62E731F,0,0,0,0,0,0,0,0,0,0,0
5414D6CF-9F07-4FEA-AEC6-8837E35812FE,0,0,0,0,0,0,0,0,0,0,1
5419fce4-1d0b-4850-adb0-94739a3f2712,0,0,0,0,0,0,0,0,0,0,0
541C5B3C-E761-40A8-BBF7-D92186A88B85,0,0,0,0,0,0,0,0,0,0,0
5435C143-279E-E341-870E-E092E218EBDC,0,0,0,0,0,0,0,0,0,0,0
5443036E-EA2F-47E7-8A3D-ECBA0087CE0E,0,0,0,0,0,0,0,0,0,0,0
54446f4b-8509-4e1a-8c28-33f42974354d,0,0,0,0,0,0,0,0,0,0,0
545A4AB4-0B8E-4CE4-ACB6-66856689FC5B,0,0,0,0,0,0,0,0,0,0,0
545E3014-3A5A-4F06-B71E-A18C9386DE51,0,1,0,0,0,0,0,0,0,0,0
54769F3F-C5C7-414A-AF8E-E5602C2A8F06,0,1,0,0,0,0,0,0,0,0,0
54961ec1-90fb-4c8f-b8ee-9231a42976db,0,0,0,0,0,0,0,0,0,0,0
54B8DA64-33A3-41AE-ACC3-549727A0AD60,0,0,0,0,0,0,0,0,0,0,1
54CEC85E-C563-4658-94DD-EAB9D7CEEA68,0,0,0,0,0,0,0,0,0,0,0
54E368B5-A98A-4ACF-91CF-A2E93477CE1D,0,1,0,0,0,0,0,0,0,0,0
54e75313-a59c-4800-a5b7-be3835943ae2,0,0,0,0,0,0,0,0,0,0,0
55035B47-9EBF-40CC-8EED-1F2404DA754A,0,0,0,0,0,0,0,0,0,0,1
55038530-BA88-471E-9E40-B6C63E6076A0,0,0,0,0,0,0,0,0,0,0,0
55460077-2911-4BC5-91D7-32D12BCDFED8,0,0,0,0,0,0,0,0,0,0,0
5559f5a2-10f6-442b-814b-c7b3ef64a19c,0,0,0,0,0,0,0,0,0,0,0
555A4D66-B72B-4689-AACF-996002D09B98,0,0,0,0,0,0,0,0,0,0,0
556DF8B3-96B7-4882-B9B7-CCBD00FFF7DF,0,0,0,0,0,0,0,0,0,0,0
5574ae80-190c-441d-9142-ad38f457a679,0,0,0,0,0,0,0,0,0,0,0
557924e1-83be-4ed3-a9f5-64d954d2c846,0,0,0,0,0,0,0,0,0,0,0
55834A3A-517E-44F2-9AF9-5D4301901FC9,0,0,0,0,0,0,0,0,0,0,0
55851D1A-B78A-4CA1-8649-41531C8A4E93,0,0,0,0,0,0,0,0,0,0,0
55A5C8A3-FDDE-6B47-86A6-EA1933BD9EA6,0,0,0,0,0,0,0,0,0,0,0
55B15047-7C65-42C0-A47A-7E1B6318F11E,0,0,0,0,0,0,0,0,0,0,0
55BAD48F-FE0E-4588-A983-A3937981FCC2,0,0,0,0,0,0,0,0,0,0,0
55C5D8A4-30C8-4F85-B57B-02CE8F95A70D,0,0,0,0,0,0,0,0,0,0,0
55D5ED33-6FB6-E341-8D91-485BB7B7673F,0,0,0,0,0,1,0,0,0,0,0
55DE69E9-9BF0-4E73-B1EF-839614A0AD43,0,0,0,0,0,0,0,0,0,0,1
55E0909F-A181-4D69-883D-37934B32E52A,0,1,0,0,0,0,0,0,0,0,0
55EC6F5D-40F2-403F-AE6C-E17F2FD696FE,0,0,0,0,0,0,0,0,0,0,0
56042D2A-B7FE-4F03-9A54-0EE5CC9E4B0F,0,1,0,0,0,0,0,0,0,0,0
560B6F86-A726-401D-AF69-409A0D0DBC29,0,0,0,0,0,0,0,0,0,0,0
562313EF-6DFC-4E90-88A9-5B3516F72CFA,0,0,0,0,0,0,0,0,0,0,1
562CC85E-5110-4DE8-B4D1-E2144CB10768,0,1,0,0,0,0,0,0,0,0,0
56309091-CD1C-40C2-BB16-EC956599CC03,0,1,0,0,0,0,0,0,0,0,0
56536E79-635B-475D-9159-CBACF58C641E,0,0,0,0,0,0,0,0,0,0,0
5655E0D7-84EA-4EFD-94AB-6EC89FF75EC0,0,0,0,0,0,0,0,0,0,0,0
56609263-AEAC-1502-F3C8-9D1376FCC1A7,0,0,0,0,0,0,0,0,0,0,0
5664C40F-EE5D-4894-A3DD-6277C99B4A60,0,0,0,0,0,0,0,0,0,0,0
56836777-FA23-4C41-93C4-7611C6C2E4B9,0,0,0,0,0,0,0,0,0,0,0
56B83A59-2047-4684-953A-30C6303AF41B,0,0,0,0,0,0,0,0,0,0,0
56E6EEDC-8B9B-4924-B47B-21C50E136945,0,0,0,0,0,0,0,0,0,0,0
56F2AF5B-5C53-461A-96C0-7662CBC8FB61,0,1,0,0,0,0,0,0,0,0,0
56ac8d0d-d0f6-4018-b236-6199b5d853fb,0,0,0,0,0,0,0,0,0,0,1
57124813-2238-470d-a713-d73772f06cc6,0,0,0,0,0,0,0,0,0,0,0
5712855E-F18E-4AC0-B566-8454B6F2E2FC,0,0,0,0,0,0,0,0,0,0,0
571893AF-7AE1-40A1-8C9B-BC1C3BDCC098,0,0,0,0,0,0,0,0,0,0,0
57400B21-F687-4418-93BB-F45B69841A14,0,0,0,0,0,0,0,0,0,0,0
575AF55E-48D2-4AC0-AEFB-5D508DD1018E,0,0,0,0,0,0,0,0,0,0,0
57A39630-FB0C-B510-BB3E-DA45C4581E5B,0,1,0,0,0,0,0,0,0,0,0
57AFDCF1-97A1-43B5-A17B-F0AD65E52FFC,0,0,0,0,0,0,0,0,0,0,0
57BA0B79-9315-4445-8AFE-37AB0EABB4AB,0,0,0,0,0,0,0,0,0,0,0
57D539FE-0294-4E8C-9493-CE3C54032530,0,0,0,0,0,0,0,0,0,0,0
57DC7320-CCBA-4349-9D6A-2021A806409E,0,0,0,0,0,0,0,0,0,0,0
57DFF0B3-602B-47CD-9B6A-56656FA9F4C2,0,0,0,0,0,0,0,0,0,0,0
57F28582-5EC6-4CB6-8D22-1E65240CFED8,0,0,0,0,0,0,0,0,0,0,0
